ID,Pos,Cell_Centroid_X,Cell_Centroid_Y,Cell_Area,Nuc_Area,Mem_Area,Cyt_Area,Median_Cell_BCAT,Median_Nuc_BCAT,Median_Mem_BCAT,Median_Cyt_BCAT,Median_Cell_CC3,Median_Nuc_CC3,Median_Mem_CC3,Median_Cyt_CC3,Median_Cell_CD44V6,Median_Nuc_CD44V6,Median_Mem_CD44V6,Median_Cyt_CD44V6,Median_Cell_COX2,Median_Nuc_COX2,Median_Mem_COX2,Median_Cyt_COX2,Median_Cell_DAPI,Median_Nuc_DAPI,Median_Mem_DAPI,Median_Cyt_DAPI,Median_Cell_ECAD,Median_Nuc_ECAD,Median_Mem_ECAD,Median_Cyt_ECAD,Median_Cell_KI67,Median_Nuc_KI67,Median_Mem_KI67,Median_Cyt_KI67,Median_Cell_LC3A,Median_Nuc_LC3A,Median_Mem_LC3A,Median_Cyt_LC3A,Median_Cell_LYZ,Median_Nuc_LYZ,Median_Mem_LYZ,Median_Cyt_LYZ,Median_Cell_MMP7,Median_Nuc_MMP7,Median_Mem_MMP7,Median_Cyt_MMP7,Median_Cell_MUC2,Median_Nuc_MUC2,Median_Mem_MUC2,Median_Cyt_MUC2,Median_Cell_NAKATPASE,Median_Nuc_NAKATPASE,Median_Mem_NAKATPASE,Median_Cyt_NAKATPASE,Median_Cell_PCAD,Median_Nuc_PCAD,Median_Mem_PCAD,Median_Cyt_PCAD,Median_Cell_PCK26,Median_Nuc_PCK26,Median_Mem_PCK26,Median_Cyt_PCK26,Median_Cell_PCNA,Median_Nuc_PCNA,Median_Mem_PCNA,Median_Cyt_PCNA,Median_Cell_PEGFR,Median_Nuc_PEGFR,Median_Mem_PEGFR,Median_Cyt_PEGFR,Median_Cell_PERK,Median_Nuc_PERK,Median_Mem_PERK,Median_Cyt_PERK,Median_Cell_SMAD4,Median_Nuc_SMAD4,Median_Mem_SMAD4,Median_Cyt_SMAD4,Median_Cell_SURVIVIN,Median_Nuc_SURVIVIN,Median_Mem_SURVIVIN,Median_Cyt_SURVIVIN,Median_Cell_VILLIN,Median_Nuc_VILLIN,Median_Mem_VILLIN,Median_Cyt_VILLIN
55,3,531,2269,392,314,73,5,6606,6209,8303,7821,138,141,131,108,1149,1106,1342,913,7802,7432,9365,8030,31193,32828,25332,19551,6752,6532,8405,6756,1799,1792,1963,1685,9616,9194,11641,8656,8162,8145,8224,7760,681,702,611,585,1709,1679,1764,2226,7696,7323,9541,8687,7734,7384,10164,10719,1794,1689,2326,2807,478,485,477,313,722,710,784,687,1118,1310,864,815,2472,2425,2614,2402,736,797,468,444,487,458,538,687
56,3,538,1126,649,243,219,187,862,872,1089,756,72,67,72,80,565,544,565,575,2964,2425,3752,2945,7187,22051,2570,3447,204,205,227,185,638,593,713,650,5778,4945,8019,6012,5870,4693,6609,6265,343,328,340,372,705,659,739,710,694,706,715,624,2550,2492,2724,2473,341,407,337,282,191,165,200,215,402,386,409,417,421,361,463,497,1845,1658,1970,1923,24,43,21,8,216,213,238,203
57,3,547,1177,1419,506,399,514,3971,4000,4395,3734,96,85,97,108,761,621,856,809,10897,9225,11805,12384,13943,22073,6893,8733,3510,3978,3782,3048,1026,954,1168,1032,10310,8550,11096,11129,7818,6904,8576,8018,621,581,721,604,757,703,806,767,1399,1424,1304,1422,6491,6769,6804,6056,3328,3069,4548,3401,318,287,352,325,482,460,493,492,407,450,380,388,1923,1738,2141,2093,170,325,92,129,426,380,520,426
58,3,559,1495,766,183,266,317,855,690,1058,870,83,76,72,100,542,575,526,520,3046,3320,2927,3011,2886,21287,2422,2279,164,134,185,149,825,2574,640,774,4995,5386,4716,4998,4110,4440,3938,3938,298,469,232,245,704,737,686,703,537,394,608,582,1639,1491,1744,1655,248,204,288,263,250,482,183,202,377,402,368,372,116,356,70,94,1334,1272,1455,1319,25,212,7,13,181,212,179,172
59,3,558,2328,1336,613,359,364,5870,5823,6063,5886,127,155,95,102,1115,1076,1021,1242,7348,7711,6296,7458,16288,24279,8974,11277,6770,6322,6808,7499,1308,1512,1117,1066,10158,10330,9756,10087,7453,7634,6647,7290,564,645,471,490,1845,1876,1758,1787,7160,7123,7041,7362,7176,6556,7348,7963,1530,1409,1554,1944,395,426,346,396,734,693,741,801,711,1089,541,576,2545,2555,2448,2566,327,573,100,155,422,439,386,428
60,3,588,1374,1644,632,520,492,5529,5053,7290,5599,71,78,74,60,743,719,779,760,10149,8933,10284,12749,5091,29984,2974,2693,4304,3849,6543,4098,1073,1016,1128,1136,9969,8539,11057,13272,6058,5472,6614,6670,602,627,577,594,891,794,986,966,2664,2608,2905,2684,6686,6026,8926,7058,3335,2145,4683,3891,346,381,320,343,549,510,592,565,398,450,390,309,2217,1984,2406,2373,162,457,68,46,538,387,673,712
61,3,550,1452,277,199,77,1,3727,3259,6444,3487,113,116,104,110,745,653,1029,1077,6413,5451,11567,10794,26323,28490,19229,28682,1961,1286,5497,1965,1058,1019,1156,1770,8457,7004,11623,11537,7033,6697,7959,8954,520,510,567,255,893,819,1092,1024,3129,2134,7069,2157,4137,3443,8086,4018,2613,2015,4715,5531,349,320,370,119,524,511,587,476,455,473,419,435,1875,1754,2121,2103,414,520,177,521,426,357,590,399
62,3,557,1470,799,187,264,348,2300,2650,1721,2049,72,84,74,68,691,722,695,673,8994,8994,6592,9315,5482,19236,3412,4863,949,1039,829,920,855,957,810,828,10298,12349,9690,9325,4850,5873,4791,4579,498,687,425,461,800,855,766,794,1024,954,1150,956,3252,3056,2874,3467,2389,3366,1218,2090,335,421,292,317,499,513,494,494,228,410,172,204,1798,1788,1752,1850,64,209,28,45,333,383,304,317
63,3,560,2288,791,614,149,28,4194,4141,4427,1924,122,122,113,143,871,938,682,525,7440,7651,6777,3330,23701,25811,9062,11666,4895,5018,4799,1836,7587,8462,4287,4869,9502,9817,9220,3681,7406,7571,5707,5223,775,830,517,250,5351,4872,8421,17115,4594,4633,4572,2646,5842,5914,5700,2859,917,929,924,719,858,970,503,290,723,735,659,497,1221,1394,688,457,2329,2392,2128,1088,957,1090,354,344,390,415,333,157
64,3,560,1231,390,279,103,8,5466,4275,8707,6235,102,102,110,105,783,730,902,904,8963,8496,9743,11724,22376,25934,8042,6677,4417,3082,10205,4195,1253,1142,1504,1923,9546,8498,11615,11837,7725,7363,9985,9700,767,719,829,1097,846,798,1073,1017,1648,1249,2583,1730,7837,6192,13037,9118,3944,3158,6856,5914,369,376,359,308,488,463,558,541,454,443,468,480,1765,1715,1887,1883,241,308,118,61,438,389,533,410
65,3,575,1370,791,433,269,89,6531,6229,7692,6095,81,85,77,78,772,776,759,769,11617,10137,12845,14752,14618,23444,4582,4266,5951,5585,7178,4848,1223,1197,1233,1299,11269,10009,12423,13744,7453,7032,8701,7962,663,659,657,688,1190,1044,1716,1571,3190,3114,3814,2232,8622,8048,10601,8364,3832,3205,4677,4211,368,350,371,432,566,545,622,550,411,450,345,360,2047,2026,2098,2036,185,299,87,105,483,395,589,612
66,3,553,1133,312,116,143,53,671,571,804,720,80,66,87,83,639,553,692,674,2672,2223,3139,2847,20897,28757,16521,16976,113,96,130,108,638,549,708,604,5486,4229,6510,5700,5483,4505,6387,6081,327,291,360,320,729,714,751,743,681,607,728,783,2357,2196,2502,2473,258,241,255,306,191,149,211,249,384,368,402,395,405,254,545,448,1787,1416,1973,1872,78,60,82,128,232,221,247,243
67,3,568,1267,409,143,172,94,9521,8918,10182,10516,70,46,80,82,762,694,800,867,12293,7854,14603,16045,6764,16038,4895,4729,6110,5177,7271,6580,1510,1230,1604,1793,13025,8998,14026,14978,9560,9368,9495,10018,710,552,730,879,871,834,901,885,3981,4977,3786,3441,9436,8647,10391,9882,4687,3919,4918,5153,388,341,411,438,496,473,508,521,357,321,333,471,2003,1720,2144,2226,131,170,109,124,455,368,480,589
68,3,570,2123,1278,81,447,750,2874,1837,2699,3148,78,111,69,80,521,556,465,543,5989,6603,4884,6378,1427,20782,1327,1380,2954,2200,2803,3166,2449,1777,1860,3002,7042,6282,5911,7731,5552,5615,4839,5915,320,482,311,311,9544,6126,9817,9823,3331,2069,3547,3329,5293,4437,5093,5516,1248,745,1151,1393,278,446,280,257,495,609,449,497,294,674,209,305,1706,2104,1439,1802,25,621,17,20,275,413,191,302
69,3,569,1406,287,110,121,56,2734,3660,2846,1205,78,87,92,31,630,920,471,459,5683,10927,3953,3150,7066,15751,4076,5305,689,3269,359,356,900,1113,824,656,10618,13500,10150,7237,5583,6425,5033,3704,478,675,448,328,728,847,648,613,1391,1883,1344,661,4940,4689,6387,3022,1322,3440,864,858,236,364,197,182,548,596,544,459,497,452,593,293,2273,2614,1953,1651,77,180,36,28,269,344,270,157
70,3,569,1159,617,178,223,216,756,547,964,914,97,110,97,88,836,745,807,948,3894,3305,3906,4891,21392,33264,19238,18102,203,191,223,207,946,928,948,968,7518,5932,7791,8086,9469,9718,8128,11055,500,451,516,526,706,693,706,718,844,781,944,789,2530,2155,2913,2744,325,226,441,366,299,305,290,298,456,440,450,486,496,583,430,462,2297,2043,2358,2474,197,322,145,126,254,264,224,277
71,3,564,1201,526,259,163,104,4302,3845,6402,4107,107,101,107,121,711,593,786,829,8412,5457,9193,10575,25470,30656,21837,21201,2844,2558,6850,2276,1117,932,1294,1191,9153,7140,10681,11713,7511,7096,7981,8383,618,615,636,610,733,717,748,757,1564,1365,1930,1552,5898,5343,9925,5389,2621,2390,3822,2469,347,325,372,365,471,448,488,487,497,529,506,404,2044,1785,2166,2393,297,471,208,198,386,374,407,414
72,3,582,2534,1663,3,582,1078,463,1139,448,468,41,90,57,35,255,512,270,246,854,2015,838,855,868,19058,869,868,311,1748,284,325,319,1951,279,346,1412,3216,1488,1387,1484,5661,1359,1543,61,477,70,56,9514,2269,6832,11143,316,1197,359,303,1007,2055,1112,942,241,319,224,254,160,402,171,155,212,375,203,213,0,271,1,0,424,1085,428,423,0,327,0,0,69,377,77,65
73,3,557,1037,70,10,46,14,598,520,556,813,89,97,91,12,713,655,707,918,2518,2579,2681,2425,2926,12704,2382,2697,0,0,7,0,471,499,471,327,4341,4205,4357,4331,4463,5140,4530,4029,258,251,250,288,2266,1380,2211,5067,783,592,818,795,2135,1696,2211,3148,132,181,135,122,204,177,214,224,347,391,337,367,212,220,175,229,1236,1274,1274,1169,18,32,28,0,181,346,179,111
74,3,581,1246,795,681,102,12,7241,6845,9810,10723,92,90,116,99,802,782,923,857,11279,11013,12267,13759,23608,25075,14878,14957,4814,4477,8802,8095,1246,1205,1568,2959,10830,10431,12370,11701,8021,7944,8624,9859,716,717,706,710,775,772,800,821,2127,1990,3747,3473,7440,7112,11337,10620,3400,3203,6158,7292,408,411,371,465,527,523,553,465,432,436,400,440,1914,1885,2120,2043,314,344,174,223,438,438,444,328
75,3,581,1438,1686,589,385,712,1288,1790,1013,1178,101,118,85,102,644,655,730,608,3721,4462,3597,3491,5546,19673,3409,4024,348,647,205,265,755,840,728,675,7550,7973,7492,7270,4925,5492,4354,4659,422,571,350,346,729,737,714,724,632,655,491,668,3010,2651,3322,3255,592,1063,495,501,284,360,253,240,513,525,486,515,299,361,234,271,2224,2130,2272,2291,60,266,25,22,264,291,247,251
76,3,594,974,1761,326,531,904,633,770,503,645,117,170,102,99,700,859,608,694,3342,3694,2869,3469,5425,27888,2806,5426,0,41,0,0,814,896,650,879,5271,6196,4164,5369,5085,5588,5030,4801,433,423,388,458,2518,2053,2772,2676,291,318,366,229,2189,2563,1840,2262,195,179,203,197,201,170,226,202,552,678,462,531,374,787,271,296,1628,1780,1393,1647,108,522,33,79,326,417,260,336
77,3,571,1006,96,6,74,16,220,266,232,193,12,76,12,6,369,285,388,261,1921,4913,1801,1951,1380,14008,1374,1234,0,0,0,0,291,1084,259,326,2909,4015,2888,2703,3772,4750,3627,3964,248,222,236,306,2027,1245,1893,6565,212,144,231,178,1345,1600,1349,1144,204,230,204,201,222,38,209,279,281,421,273,279,36,555,18,61,1040,1046,1042,1006,0,68,0,7,154,172,155,123
78,3,582,1206,657,333,194,130,5579,5739,5827,3228,98,91,110,97,788,678,835,989,7459,5831,9063,10254,27504,31513,25235,23445,3375,3725,3957,2407,1078,903,1237,1411,9498,7727,10640,11639,7674,7005,8223,9122,581,484,653,666,709,671,729,784,1664,1608,1917,1625,5692,6087,6063,4826,2924,2580,3468,3542,384,340,397,457,469,441,486,522,465,497,448,440,2147,1882,2374,2768,345,437,308,276,374,325,400,440
79,3,591,1307,526,154,232,140,9733,10294,10055,8069,77,72,76,90,821,711,859,907,12681,10206,13496,13340,4378,17801,3084,3829,5324,4911,7236,2328,1568,1550,1432,1943,13468,9974,13933,14457,8405,9009,8396,8251,659,628,648,708,886,798,912,908,3531,3507,4081,1874,7575,7261,9397,5063,3872,3514,5216,3236,404,409,405,389,504,504,524,470,366,446,346,295,2263,1996,2338,2299,136,350,102,83,508,416,538,553
80,3,585,1485,941,222,298,421,1391,1885,1156,1199,71,53,80,73,492,453,536,476,2583,2521,2649,2569,3332,21255,2289,2607,80,67,103,72,576,598,583,554,4054,3140,5059,4290,3863,3670,4199,3770,291,353,246,272,660,682,654,657,534,520,541,541,1499,1261,1830,1514,230,177,267,240,214,234,213,199,369,368,392,354,91,127,76,81,1412,1000,1634,1494,18,85,8,10,182,243,149,169
81,3,585,1229,326,274,52,0,5937,5634,8719,0,116,111,134,0,748,742,836,0,7902,7403,9719,0,30434,31208,21569,0,4163,3421,8960,0,1060,1011,1299,0,9815,9115,11802,0,7455,7345,8149,0,668,665,671,0,707,697,754,0,1602,1473,2540,0,6851,6251,11536,0,2505,2199,4431,0,361,366,341,0,440,434,458,0,436,439,416,0,1720,1699,1952,0,496,539,293,0,354,342,444,0
82,3,585,1105,214,8,137,69,902,568,828,1251,81,49,81,76,631,500,630,651,2937,3081,2893,2953,3494,17696,3014,3568,5,119,16,0,577,934,552,693,5024,4602,5032,5042,6024,5985,5660,6511,303,477,295,301,898,779,889,934,1214,509,994,1505,2640,1897,2503,3108,208,240,208,201,186,181,203,131,360,371,358,360,295,613,267,320,1851,1690,1785,2111,50,386,40,51,180,172,164,218
83,3,590,1171,601,13,197,391,915,599,1099,888,101,122,99,101,727,628,731,727,2801,3236,2761,2810,22373,29405,19423,22901,150,87,180,146,856,896,896,845,6977,6175,7380,6854,6705,9463,6904,6608,418,666,415,416,687,669,706,675,630,792,639,612,2604,2184,2868,2547,258,225,282,255,288,206,260,312,382,398,366,386,392,460,341,404,2308,2091,2383,2283,271,332,177,328,197,256,166,205
84,3,593,1261,475,198,147,130,5779,5011,8232,4803,68,69,71,64,809,762,836,872,15278,15894,14553,15417,9499,19953,5625,5699,4794,4276,7195,3653,1788,1625,2259,1701,13470,11901,13848,14023,9142,8858,9402,9100,805,817,737,846,865,852,843,933,2981,2709,3386,2811,7389,6663,9841,6245,4784,4339,6015,4346,449,461,428,469,538,551,522,527,349,369,355,315,2179,1984,2291,2443,176,275,122,136,422,398,433,449
85,3,604,1535,638,156,259,223,883,2355,760,654,93,131,85,68,851,907,851,829,3692,4507,3318,3269,3637,21316,2653,2387,412,2062,300,255,916,1176,929,805,7527,9913,7440,6683,5296,6999,5201,4745,421,672,391,274,1108,1365,1080,1008,605,1598,496,408,2645,4931,2479,2258,585,2046,480,349,217,357,192,141,513,704,484,452,388,646,395,218,3071,3235,3107,2857,81,317,69,26,340,462,334,272
86,3,597,1412,679,480,154,45,3771,4014,2002,2059,98,105,72,60,923,949,899,757,9533,10338,4540,4189,24935,28673,6473,7143,3035,3340,502,742,1060,1093,993,815,10882,11488,9567,8462,6451,6605,5384,5421,584,624,503,375,758,777,727,692,2335,2471,829,1168,4792,5020,3375,3272,2546,2672,884,1060,360,381,349,216,583,596,537,586,442,454,393,405,2781,2761,2774,3097,159,199,77,67,411,470,292,237
87,3,585,2474,167,7,110,50,2038,2059,1670,2501,68,197,75,60,613,419,633,524,3289,3045,3603,2955,3933,18324,4772,3239,2418,2421,1702,2998,616,716,640,594,5375,6270,5005,5408,3455,5600,3484,3091,209,445,237,118,3868,2870,3406,5490,2208,3013,1736,3366,3467,3897,2838,4202,573,711,583,483,339,208,380,276,466,466,474,434,104,76,122,70,1554,1556,1776,1296,17,474,11,13,239,277,247,224
88,3,609,1384,669,368,197,104,6656,6170,8948,6699,86,84,74,107,867,758,1003,969,12166,8340,17287,16810,24286,30276,3737,4212,5781,5199,7759,4833,1252,1067,1492,2229,11818,9041,14601,15077,6426,5922,6973,7134,691,648,729,811,816,737,888,924,3323,2880,4517,3493,6894,6387,9612,6791,3104,2623,4942,3440,466,428,492,546,572,531,634,612,486,522,492,407,2306,2130,2401,2677,290,444,161,137,473,424,546,513
89,3,587,2496,158,27,99,32,2391,2442,2035,2768,79,156,75,47,682,743,567,799,3768,5739,2898,3655,11782,25349,7806,13159,2603,2188,2597,3394,776,1251,542,866,4864,5194,4531,4930,6300,10023,4339,6449,418,884,234,409,4376,1954,4246,6955,3196,2782,3192,4227,3964,3183,3822,5636,363,383,339,435,462,710,322,468,416,500,341,482,127,230,74,133,1556,2188,1167,1534,159,787,24,171,269,367,243,278
90,3,596,1200,425,86,185,154,3480,4321,3352,3409,109,45,128,125,778,772,776,786,10171,10612,9372,10247,24301,25148,23817,24619,2312,3437,2051,2247,1064,1069,1076,1053,10841,11925,10289,9650,7713,7769,7826,7512,635,607,650,635,723,785,712,710,1557,1934,1554,1437,5160,5808,5017,5160,3644,3815,3712,3050,389,429,405,336,524,490,509,555,458,399,462,489,2332,2175,2419,2348,317,273,304,420,350,353,336,357
91,3,648,2438,3556,880,1251,1425,3158,3897,3093,2773,80,117,77,64,740,1040,685,599,4606,6071,3886,3685,3503,24743,1943,1914,3361,5279,3115,2620,1040,1343,922,856,7379,8734,6705,6081,4897,7095,4342,4112,329,647,264,201,3541,2392,4690,4275,3667,4684,3750,2977,4511,5285,4459,3796,1036,1062,1080,967,252,386,222,201,470,604,447,405,289,817,192,182,1860,2365,1695,1511,40,575,8,2,248,338,237,184
92,3,613,1480,2250,769,477,1004,665,616,581,783,100,130,98,87,673,776,637,622,3196,3227,2927,3245,4778,24335,2192,2961,75,114,72,47,839,998,713,760,6162,6322,5625,6416,5684,7347,4651,4897,463,583,349,421,729,734,739,720,439,451,398,451,2241,2237,1918,2554,241,211,261,258,280,364,245,236,496,527,408,488,199,288,102,172,2020,2380,1851,1793,48,213,18,24,260,309,189,256
93,3,641,1108,3505,811,524,2170,543,483,543,577,81,98,100,73,808,820,814,799,2943,3607,2860,2814,3175,24243,1979,2392,44,95,16,32,800,1016,757,738,6661,6198,6787,6753,7341,5922,6408,7933,336,456,314,312,2098,1422,2460,2317,624,427,593,686,2276,2077,2394,2315,309,290,352,306,201,221,197,194,421,462,442,405,174,312,159,142,2548,2427,2530,2594,60,313,31,38,224,262,229,211
94,3,621,1073,1366,207,346,813,637,567,522,720,74,55,87,78,718,817,724,701,2768,3454,2748,2600,1535,24564,1413,1489,6,89,0,1,804,1318,709,752,5251,4734,5144,5418,4396,3666,4448,4582,344,532,310,319,1920,2345,1861,1807,373,88,386,427,2712,3237,2339,2847,248,234,251,249,190,199,178,191,463,722,412,447,174,240,162,165,2527,2538,2667,2487,24,211,11,10,201,247,163,201
95,3,643,2589,3809,631,1162,2016,1875,2365,1606,1650,76,115,71,73,755,1164,600,659,2434,4070,1798,1917,1524,23860,1135,1326,2180,2500,2169,1927,1187,3446,907,920,4824,6457,4035,4098,3665,5996,2871,3321,197,640,135,128,7888,3938,7977,9312,1794,2142,1692,1533,3366,3732,3147,3121,391,419,387,382,331,792,261,264,388,543,344,340,79,347,37,38,1260,1978,993,1044,21,585,4,5,276,397,228,240
96,3,618,1238,621,508,109,4,5392,4803,8887,7990,68,69,68,6,655,637,750,435,6428,5934,8982,6534,27227,28000,22786,35325,4452,3797,8725,7349,922,868,1101,1101,8060,7674,9644,7796,6566,6434,7516,7292,485,464,554,827,664,650,712,787,2197,1960,3318,3184,6949,6418,11059,9770,2214,1980,3787,2836,322,307,360,331,445,439,454,530,445,445,440,637,1850,1817,2038,1830,383,417,263,443,332,322,385,300
97,3,616,1275,432,130,182,120,8309,7097,9735,8009,73,52,80,89,753,755,760,737,11902,10241,12519,12934,5834,15822,4108,4831,6781,5690,8588,5892,1450,1990,1395,1261,13045,11443,13206,13278,9421,9817,9300,9220,769,793,696,800,831,789,837,862,2665,2087,3392,2395,9560,8255,11000,9063,5104,4571,5807,4906,412,410,397,428,511,468,529,519,386,460,365,347,2197,2019,2242,2419,98,182,88,67,519,497,530,522
98,3,632,1202,2778,1171,494,1113,1961,3503,1750,1384,83,88,91,76,711,696,738,711,4695,6710,3606,3539,11580,19646,4240,5870,429,1482,351,266,819,868,818,782,8242,8749,8456,7834,6667,6478,6552,6893,455,521,430,406,704,687,734,710,873,1648,908,712,3830,4376,3916,3248,949,1677,1392,563,278,311,274,247,422,449,420,399,290,363,265,237,2312,2218,2286,2453,125,251,92,70,266,295,277,231
99,3,641,1398,1109,639,216,254,8649,8614,9209,8425,99,92,115,108,895,806,1020,1105,12570,10397,15357,16221,25907,30330,7833,4408,5108,4147,6978,5618,1237,1099,1439,1552,12426,10032,15410,16710,6967,6576,8036,8913,722,641,813,845,783,728,841,873,2869,2647,3276,2885,6909,6070,8448,7603,3010,2656,3599,3326,442,432,437,464,543,530,568,560,460,534,397,329,2428,2134,2664,2831,338,523,212,169,506,474,539,592
100,3,621,1422,481,328,118,35,5485,5664,5163,2365,102,98,121,62,828,846,830,584,11480,13021,9145,4826,21248,30440,8912,7130,4117,4290,3341,852,1127,1130,1190,786,11961,13623,10631,8190,6421,6496,6348,4679,711,785,619,425,770,770,802,724,2599,2767,2258,995,5798,5918,5063,3049,3266,3244,3875,2046,418,441,374,230,573,577,580,515,425,431,425,345,2627,2415,2998,2790,319,397,104,65,462,494,375,372
101,3,631,1159,1938,492,438,1008,712,704,620,752,97,109,101,89,761,826,733,737,2743,3136,2532,2685,4184,20982,3739,2740,60,88,58,44,722,788,675,706,7555,9746,7264,7204,4884,5032,4935,4708,358,422,362,329,865,670,872,999,512,577,439,484,2482,2478,2366,2552,269,232,260,289,243,285,235,225,461,496,428,450,312,463,216,247,1962,1835,2146,1997,71,236,52,45,206,228,185,201
102,3,613,1255,192,152,40,0,8907,8400,10493,0,144,143,169,0,833,845,822,0,15738,16257,14499,0,16053,18042,11732,0,6662,6077,9573,0,1579,1591,1544,0,12632,12574,12877,0,9120,9129,9076,0,791,812,747,0,810,810,810,0,2387,2269,2970,0,9284,8778,11985,0,3662,3501,5235,0,467,470,454,0,540,546,515,0,433,433,435,0,2036,2005,2174,0,241,257,152,0,481,474,518,0
103,3,628,1543,463,44,178,241,1042,4690,921,972,112,139,101,121,1144,1321,1144,1118,4395,5963,4110,4395,2515,15694,2289,2340,429,7438,363,351,1103,1478,1062,1087,9806,12217,8797,9810,6817,7076,6091,7113,483,702,481,453,1153,1986,1158,1112,825,4473,649,798,3013,9084,2911,2914,568,2283,507,500,304,405,298,281,551,810,528,536,363,778,376,323,4222,4003,4034,4374,39,297,33,27,383,594,392,350
104,3,631,1433,661,319,186,156,4690,5294,1933,2287,87,106,83,40,783,889,674,660,10716,14127,4604,5662,11269,33040,4308,3933,2743,3485,723,1295,1123,1277,931,827,11922,14589,8670,9318,6721,7072,6302,5441,716,881,458,508,878,860,891,910,2220,2612,1121,1803,4916,5429,3079,3544,2408,2661,909,1304,391,522,263,275,566,564,527,643,379,402,286,368,2639,2613,2660,2737,176,397,53,40,462,566,370,345
105,3,645,1377,975,325,254,396,7973,6255,9432,9296,88,100,76,83,904,780,990,948,13174,11246,13678,13429,3557,28548,3232,3044,6294,4808,8074,7101,1286,1216,1386,1266,14334,9430,15171,15757,7057,6146,7646,7281,790,729,809,831,839,765,893,882,2707,2565,3011,2630,8653,6539,10613,9875,4072,2975,5188,5227,446,427,475,447,548,535,560,549,445,489,418,404,2373,2131,2532,2464,187,426,138,117,540,435,623,592
106,3,655,988,3974,1016,437,2521,723,651,628,772,98,116,75,95,868,873,797,875,3372,3637,2792,3338,3131,26567,1889,2053,0,54,0,0,735,864,575,707,6930,6093,6166,7415,5921,5717,5747,6060,305,359,280,294,2204,1394,3623,2927,563,445,517,603,2233,2038,2110,2375,225,209,212,237,235,254,197,235,405,452,360,390,297,478,158,242,2448,2147,2292,2608,41,357,12,17,284,298,225,290
107,3,645,1515,1966,717,403,846,663,556,713,745,103,115,111,93,957,961,1013,924,3625,3766,3904,3488,4577,18382,2381,2785,127,168,85,114,952,974,941,931,7570,6302,8052,7791,6229,7195,6055,5266,504,569,471,464,881,871,865,900,470,576,521,358,2236,2052,2382,2459,252,186,280,334,305,345,297,279,462,488,454,441,250,280,199,236,3133,2981,3147,3334,53,165,29,23,253,264,271,233
108,3,628,1259,290,249,41,0,4726,4291,8588,0,78,72,156,0,570,534,779,0,5376,5263,8575,0,28349,28854,26697,0,3943,3450,7933,0,906,869,1172,0,6589,6420,9172,0,6334,6250,7298,0,478,466,593,0,634,618,703,0,1494,1361,2538,0,6314,5750,10182,0,2540,2373,4669,0,322,318,392,0,427,425,433,0,439,443,379,0,1627,1617,1808,0,403,419,271,0,333,330,436,0
109,3,641,1042,722,84,225,413,275,299,267,267,38,62,39,32,524,511,562,514,1883,1976,1985,1819,1431,19329,1392,1381,0,44,0,0,438,566,455,402,3827,4071,4181,3599,3400,4466,3818,3049,199,201,202,197,7795,6190,5898,10027,406,451,529,356,1478,1512,1577,1434,177,204,208,156,160,124,176,157,303,316,354,285,42,233,62,19,1452,1293,1799,1333,1,185,2,0,102,137,100,89
110,3,644,946,1099,113,218,768,297,397,445,242,81,136,121,68,692,824,878,628,2898,4040,3787,2623,2030,22487,2595,1713,0,0,0,0,584,932,741,484,4159,4718,5344,3720,5138,6675,6899,4312,195,222,311,162,10353,3153,4902,12274,582,554,667,560,1317,1530,1628,1199,255,216,283,254,160,180,211,150,365,484,434,330,166,467,451,76,1607,2076,2122,1431,4,261,27,1,197,326,295,144
111,3,639,2490,512,15,225,272,744,880,874,693,76,165,73,74,723,1102,770,668,2811,3795,3447,2290,1759,16340,2148,1541,124,204,190,92,528,929,608,462,4413,4904,5063,4106,4103,5542,4784,3512,244,593,345,119,757,1014,784,719,520,545,535,515,2017,2216,2277,1842,240,94,259,231,278,333,338,214,445,594,458,423,132,198,178,93,2146,3699,2292,1972,1,12,1,1,211,320,217,205
112,3,652,1239,933,760,160,13,6117,5771,8833,9529,98,102,102,0,813,781,993,1230,10573,9891,15922,18861,29623,31109,7401,7752,4949,4341,8659,10237,1134,1093,1353,1387,11084,10139,14395,17069,7899,7769,8408,9360,648,627,775,815,743,724,859,849,2272,2031,3680,3949,7343,6729,11039,11681,2600,2364,5345,4618,396,386,424,457,495,486,569,543,429,439,364,346,2167,2070,2518,2698,409,454,224,182,446,427,555,480
113,3,642,1290,766,146,244,376,6729,5536,8046,6342,105,75,112,113,969,820,971,1021,15466,11315,15073,16573,5179,24620,4134,4488,6120,3961,8211,5943,1360,1298,1388,1373,15128,10066,15184,15582,8646,7474,8794,8764,815,647,856,847,872,743,879,913,2600,1487,2958,2972,8509,6275,10634,8322,5245,3732,6378,5321,471,391,453,493,536,460,546,552,351,377,365,335,2450,1983,2520,2498,164,315,130,153,551,455,572,594
114,3,653,1468,1283,524,358,401,581,520,731,583,116,133,104,101,836,887,746,863,3152,3397,3061,3002,6660,25627,3374,3683,126,148,106,124,851,1065,708,679,6196,5858,6567,6217,6715,11188,5207,5597,463,662,325,366,720,754,714,691,428,379,466,436,1975,1904,2079,2022,243,201,277,279,242,326,191,190,443,506,389,400,101,133,81,92,2811,2844,2658,2939,57,134,26,36,225,289,209,167
